TICKER,COMPANY,SECTOR,YEAR,TOBIN_Q_RATIO,ESG_SCORE,E_ENVIRONMENTAL_SCORE,E_SUSTAINABLE_PRODUCT_ISSUE_SCORE,E_ENVIRON_AIR_QUALITY_ISSUE_SCORE,E_CLIMATE_EXPOS_ISSUE_SCORE,E_ECOLOGICAL_IMPACT_ISSUE_SCORE,E_ENERGY_MANAGEMENT_ISSUE_SCORE,E_GHG_EMISSIONS_MNGT_ISSUE_SCORE,E_WATER_MANAGEMENT_ISSUE_SCORE,E_WASTE_MANAGEMENT_ISSUE_SCORE,S_SOCIAL_SCORE,S_SOCIAL_SPPL_CHN_MGMT_ISSUE_SCORE,S_LABOR_EMPLYMNT_PRACT_ISSUE_SCORE,S_PRODUCT_QUALITY_MNGT_ISSUE_SCORE,S_DATA_SEC_CSTMR_PRIVCY_ISSUE_SCR,S_COMM_RIGHTS_RELATION_ISSUE_SCORE,G_GOVERNANCE_SCORE,G_BOARD_COMPOSITION_SCORE,G_EXECUTIVE_COMPENSATION_SCORE,G_SHAREHOLDER_RIGHTS_THEME_SCR,G_AUDIT_THEME_SCORE,FUND_CRNCY_ADJ_MKT_CAP,FUND_TOT_DEBT_TO_TOT_EQY,FUND_BS_TOT_ASSET,FUND_NET_DEBT_EBITDA_ADJUSTED,FUND_RETURN_ON_ASSET,FUND_RETURN_COM_EQY,MACRO_INFLATION,MACRO_UNEMPLOYMENT,MACRO_GDP_GROWTH,MACRO_PMI
HMSP IJ Equity,HM SAMPOERNA TBK PT,Consumer Staples,2021,2.5644164369611033,2.640000104904175,3.332545280456543,0.0,3.332545280456543,,,9.004274368286133,,,,2.1161866188049316,3.0,,,,,3.3620431423187256,4.321620941162109,0.9030200242996216,5.200429916381836,3.369386911392212,4366.987198186925,1.18854843785188,3728.522227684529,-0.6218206951527764,13.89020511352281,24.01735458273299,1.87,6.49,3.703,53.5
ICBP IJ Equity,INDOFOOD CBP SUKSES MAKMUR T,Consumer Staples,2021,1.5723606894236024,3.180000066757202,3.8406684398651123,3.0,3.8406684398651123,,,6.089481830596924,,8.267477035522461,0.0,1.808623194694519,1.0,,1.3017200231552124,,,3.8481874465942383,3.4934942722320557,2.912517547607422,7.136406421661377,1.850234031677246,7777.690305842134,76.28239256428225,8291.77807430297,1.1552878175623595,5.774227837805186,20.215476974309247,1.87,6.49,3.703,53.5
INDF IJ Equity,INDOFOOD SUKSES MAKMUR TBK P,Consumer Staples,2021,1.0390497615939012,3.119999885559082,3.330087423324585,3.0,3.330087423324585,,,5.361260414123535,,5.580636978149414,0.0,2.281846046447754,1.0,,5.6861772537231445,,,3.7563226222991943,1.4868742227554321,2.8637189865112305,7.136406421661377,6.988445281982422,4060.2973406690676,71.3016083907908,12590.198749912213,0.771360230406689,4.4755064330264185,16.8567952385158,1.87,6.49,3.703,53.5
DNET IJ Equity,INDORITEL MAKMUR INTERNASION,Communication Services,2021,2.9749740115605583,,,,,,,,,,,,,,,,,,,,,,7836.224894695073,56.756238331744,1272.7355151344898,3.95146333092305,5.226539756948086,8.880654253363993,1.87,6.49,3.703,53.5
ISAT IJ Equity,INDOSAT TBK PT,Communication Services,2021,1.3866093897473117,3.009999990463257,1.251518726348877,0.0,1.251518726348877,0.0,,1.694684386253357,,,10.0,3.5823464393615723,,3.99928617477417,,4.400289535522461,,4.1828107833862305,5.660922527313232,1.615663766860962,5.200429916381836,4.323504447937012,4626.665390147123,328.68993308810553,4452.359575812909,1.9457704465177963,10.700733883481762,64.13845616468284,1.87,6.49,3.703,53.5
KLBF IJ Equity,KALBE FARMA TBK PT,Health Care,2021,3.186507230041894,4.039999961853027,4.009437561035156,,4.009437561035156,,,3.6256017684936523,,,4.408570766448975,3.2330076694488525,0.0,4.209217071533203,6.058117866516113,,,5.56292724609375,7.508003234863281,1.6699070930480957,7.7601470947265625,5.831844329833984,3534.0196450674566,2.9444122123164234,1802.5588283075358,-0.7595763937935,13.201573964008098,17.215715650130242,1.87,6.49,3.703,53.5
MYOR IJ Equity,MAYORA INDAH PT,Consumer Staples,2021,2.7317823454789227,2.3399999141693115,1.5587791204452515,0.0,1.5587791204452515,,,2.6365277767181396,,6.440674304962158,0.0,1.6600652933120728,1.0,,3.0,,,4.420479774475098,3.0875048637390137,2.9387428760528564,5.746394157409668,8.985942840576172,3562.432469461571,45.1929577346301,1398.8098367531427,0.9074203049159477,5.978556462287968,10.72399950317342,1.87,6.49,3.703,53.5
MBMA IJ Equity,MERDEKA BATTERY MATERIALS TB,Materials,2021,,,,,,,,,,,,,,,,,,,,,,,2782.129735535071,0.0,0.169181,2.5970626135520933,0.29142599485789217,0.2914259948578922,1.87,6.49,3.703,53.5
MDKA IJ Equity,MERDEKA COPPER GOLD TBK PT,Materials,2021,5.2936901652173916,3.2799999713897705,4.720467567443848,,4.720467567443848,0.0,4.688131332397461,6.691604137420654,5.288315773010254,4.968101978302002,5.345019817352295,1.752409815788269,,0.0,,,0.0,3.7650296688079834,1.6981627941131592,3.1005237102508545,5.746394157409668,8.062313079833984,2390.3775125816496,48.47307091710131,1278.592659,3.364461909868541,3.273135450146826,5.600481907651496,1.87,6.49,3.703,53.5
MSIN IJ Equity,MNC DIGITAL ENTERTAINMENT TB,Communication Services,2021,5.40039036793821,2.4600000381469727,3.9781177043914795,,3.9781177043914795,,,3.9781177043914795,,,,1.1891292333602905,,4.231747150421143,,0.0,,4.0501389503479,6.091559410095215,0.8875985145568848,6.33203649520874,2.863804817199707,2761.4943591575607,12.028981083613976,382.58873516398626,-0.6176407837009436,10.279977065563035,13.402446826128733,1.87,6.49,3.703,53.5
PANI IJ Equity,PANTAI INDAH KAPUK DUA TBK P,Materials,2021,1.01754681272597,3.059999942779541,2.1333212852478027,0.0,2.1333212852478027,0.0,,5.5524516105651855,1.58799409866333,2.477010726928711,,5.669468879699707,,5.669468879699707,,,,3.6338303089141846,4.4515228271484375,0.9030200242996216,6.33203649520874,3.369386911392212,16001.332039405408,912.1043613000284,933.7916901467801,-3.297140116376598,0.024804017560499228,0.64681509308964,1.87,6.49,3.703,53.5
PGAS IJ Equity,PERUSAHAAN GAS NEGARA TBK PT,Utilities,2021,0.9748526614026174,2.3499999046325684,0.29712069034576416,1.5,0.29712069034576416,,0.0,,0.0,,,4.304714679718018,,,,,,4.94364595413208,5.8952860832214355,3.2717325687408447,,5.837772846221924,2434.3618205494167,89.81736511466029,7510.948902,0.059107429452684795,4.03888563163955,12.769768643345653,1.87,6.49,3.703,53.5
CUAN IJ Equity,PETRINDO JAYA KREASI TBK PT,Energy,2021,,,,,,,,,,,,,,,,,,,,,,,9419.140482876503,0.0,83.2739960115879,0.5994436314177444,,,1.87,6.49,3.703,53.5
SILO IJ Equity,SILOAM INTERNATIONAL HOSPITA,Health Care,2021,1.7976291680884966,3.119999885559082,0.9396282434463501,,0.9396282434463501,0.0,,0.20645736157894135,,,2.6033594608306885,3.0916051864624023,,5.182332992553711,0.0,9.814241409301758,,5.088498592376709,6.022846698760986,2.9385409355163574,6.33203649520874,4.977744102478027,2429.5673341065867,8.654660019969523,653.4394971556992,-0.061072549432249684,7.60334954009411,10.868534596207684,1.87,6.49,3.703,53.5
SMMA IJ Equity,SINAR MAS MULTIARTHA PT,Financials,2021,1.464192408211577,0.8899999856948853,0.0,,0.0,,,,,,,0.48406869173049927,,2.097440004348755,0.0,1.0,,3.1082847118377686,2.1817896366119385,2.9399685859680176,5.200429916381836,2.5915606021881104,6025.200116812161,33.142774447022084,8252.686213919518,-1.5151573738369932,0.8411738496342078,4.708868528822772,1.87,6.49,3.703,53.5
AMRT IJ Equity,SUMBER ALFARIA TRIJAYA TBK P,Consumer Staples,2021,2.5063446559416236,3.359999895095825,0.6720216274261475,0.0,0.6720216274261475,,,1.1235274076461792,7.94315242767334,,0.0,4.3285112380981445,7.983193397521973,1.8665364980697632,5.36081075668335,2.0,,5.351832866668701,6.299788475036621,2.9153637886047363,7.136406421661377,4.979921817779541,7021.724541175753,32.53505092342495,1922.2002949645341,-0.2576192367886748,7.234917047338612,22.636268142375222,1.87,6.49,3.703,53.5
TLKM IJ Equity,TELKOM INDONESIA PERSERO TBK,Communication Services,2021,2.0049835310263218,3.4200000762939453,1.9768803119659424,0.0,1.9768803119659424,0.0,,3.3182945251464844,,,10.0,3.834503173828125,,4.56233549118042,,4.476492404937744,,4.384809494018555,3.3143997192382812,4.0175933837890625,,8.100076675415039,15662.727610890664,47.50926760156535,19466.53557131821,0.613652442035853,9.448091779282503,22.09008221329063,1.87,6.49,3.703,53.5
TBIG IJ Equity,TOWER BERSAMA INFRASTRUCTURE,Communication Services,2021,2.302561775098587,2.759999990463257,2.2978127002716064,0.0,2.2978127002716064,0.0,7.937877655029297,,2.9170281887054443,,,3.222114324569702,,,0.0,,,2.954556941986084,2.427765130996704,1.5422931909561157,5.746394157409668,2.8113160133361816,2863.072391865576,300.58543882577993,2940.546035536204,5.528096834113582,3.9518832966810864,17.227617818537983,1.87,6.49,3.703,53.5
NCKL IJ Equity,TRIMEGAH BANGUN PERSADA TBK,Materials,2021,,,,,,,,,,,,,,,,,,,,,,,2831.1745925157197,57.48378227517122,1474.9532636712554,0.32064461436800995,9.541765713270344,41.175923560592956,1.87,6.49,3.703,53.5
UNVR IJ Equity,UNILEVER INDONESIA TBK PT,Consumer Staples,2021,8.996170392141357,4.900000095367432,3.2350070476531982,2.0,3.2350070476531982,,,6.761602401733398,,3.6466829776763916,,6.25783109664917,3.0,6.971268177032471,6.827040672302246,,,5.41463565826416,6.499111175537109,2.9090752601623535,7.136406421661377,4.979921817779541,4157.118002563946,63.33477503946179,1339.1763466535572,,29.07923215427939,124.38435592625568,1.87,6.49,3.703,53.5
UNTR IJ Equity,UNITED TRACTORS TBK PT,Energy,2021,1.1249324880414553,3.2300000190734863,1.855823040008545,,1.855823040008545,,3.0,1.0427885055541992,0.0,3.0,7.284443378448486,3.5906193256378174,,3.1016926765441895,,,0.0,5.050670146942139,4.664113998413086,2.711879253387451,7.136406421661377,7.273758888244629,5960.337414370307,12.76029545900055,7905.144743310627,-0.08269069785298515,9.681268360984511,15.956504022707488,1.87,6.49,3.703,53.5
INCO IJ Equity,VALE INDONESIA TBK,Materials,2021,1.4469343380172597,3.799999952316284,4.152566432952881,,4.152566432952881,5.0,7.201030731201172,5.907762050628662,3.0362589359283447,3.677272319793701,4.107557773590088,2.2862300872802734,,0.0,,,1.7639076709747314,5.566112041473389,5.199810981750488,2.9026362895965576,8.4633207321167,7.127098083496094,2309.860599295525,0.2205191925033686,2472.828,-2.749874735502662,6.9262656851633615,7.942696575117209,1.87,6.49,3.703,53.5
ADMR IJ Equity,ADARO MINERALS INDONESIA TBK,Materials,2020,,,,,,,,,,,,,,,,,,,,,,,2619.7026775906265,193.20363123310128,855.22228,105.18730587704485,-3.3289959218722243,-10.37651035577214,1.68,7.07,-2.066,51.3
ADRO IJ Equity,ALAMTRI RESOURCES INDONESIA,Energy,2020,0.9289273351404969,4.690000057220459,5.436446189880371,,5.125851154327393,5.944551467895508,8.45553207397461,5.982245922088623,7.124321937561035,1.1159816980361938,3.9333407878875732,5.13253927230835,,8.368636131286621,,,0.34239599108695984,3.165423631668091,2.820939540863037,1.4102115631103516,5.746394157409668,3.5299832820892334,4523.885317893324,38.162604884867676,6381.566,-0.760826076478618,2.160902341118481,3.9485084421817773,1.68,7.07,-2.066,51.3
AMMN IJ Equity,AMMAN MINERAL INTERNASIONAL,Materials,2020,,,,,,,,,,,,,,,,,,,,,,,36290.08817156108,86.59659386996826,4758.556,1.5327412723630818,,,1.68,7.07,-2.066,51.3
ASII IJ Equity,ASTRA INTERNATIONAL TBK PT,Industrials,2020,1.260942119580548,,,,,,,,,,,,,,,,,4.11195182800293,4.299197196960449,0.8875985145568848,6.33203649520874,7.362739086151123,12056.617803197852,40.66481115761253,24287.46858168761,0.8085223084965976,4.684124428937595,10.651413961365233,1.68,7.07,-2.066,51.3
BBCA IJ Equity,BANK CENTRAL ASIA TBK PT,Financials,2020,1.604308048566936,4.03000020980835,0.7077969312667847,,0.7077969312667847,,,,,,,6.349242687225342,,7.055426597595215,,9.814241409301758,,4.7405686378479,3.6876728534698486,4.059148788452148,5.200429916381836,8.101785659790039,73351.13740388137,6.973864761360179,77240.23382405745,,2.7205112783074323,15.130027441474429,1.68,7.07,-2.066,51.3
BNGA IJ Equity,BANK CIMB NIAGA TBK PT,Financials,2020,0.9422093263469371,,,,,,,,,,,,,,,,,,,,,,2658.2980362504577,46.96708169144359,20175.48330341113,,0.7246531338805434,4.773369997781015,1.68,7.07,-2.066,51.3
BMRI IJ Equity,BANK MANDIRI PERSERO TBK PT,Financials,2020,1.0684609101371945,1.6399999856948853,0.0,,0.0,,,,,,,1.7384127378463745,,6.322875499725342,,1.0,,3.841494560241699,5.262378215789795,1.6407588720321655,,5.000353813171387,33463.52577355669,50.275188037921005,110733.54161579892,,1.1747046337214473,8.52812027185681,1.68,7.07,-2.066,51.3
MEGA IJ Equity,BANK MEGA TBK PT,Financials,2020,1.2845835693671166,1.649999976158142,0.0,,0.0,,,,,,,1.4796767234802246,,5.60949182510376,,1.0,,4.476997375488281,6.577332496643066,1.6280685663223267,6.33203649520874,2.863804817199707,2737.1126116379837,71.1023689941043,8057.6411490125665,,2.8246191791983195,17.827245772600246,1.68,7.07,-2.066,51.3
BBNI IJ Equity,BANK NEGARA INDONESIA PERSER,Financials,2020,1.0054323187141783,2.299999952316284,0.5280556678771973,,0.49737071990966797,,,,,,,1.9190078973770142,,5.706241607666016,,2.0,,5.652619361877441,6.455358028411865,3.626967668533325,,7.61649751663208,10242.762609666788,53.539788836753324,64009.86894075404,,0.3777215133851804,2.8193286044590997,1.68,7.07,-2.066,51.3
PNBN IJ Equity,BANK PAN INDONESIA TBK PT,Financials,2020,0.9148128934680474,,,,,,,,,,,,,,,,,,,,,,2675.42510191627,46.958103875042426,15660.114254937163,,1.4455412866899269,7.250756557616378,1.68,7.07,-2.066,51.3
BNLI IJ Equity,BANK PERMATA TBK PT,Financials,2020,1.250941227040455,3.309999942779541,0.0,,0.0,,,,,,,5.133251190185547,,7.744688987731934,,9.814241409301758,,5.166451454162598,4.886114597320557,2.5043699741363525,7.136406421661377,8.086859703063965,2682.7994517759066,34.41349293398252,14199.360646319568,,0.4017998283833906,2.441555894636574,1.68,7.07,-2.066,51.3
BBRI IJ Equity,BANK RAKYAT INDONESIA PERSER,Financials,2020,1.2075962873061135,2.049999952316284,0.2862977981567383,,0.2862977981567383,,,,,,,2.130150318145752,,4.15466833114624,,1.0,,4.38995361328125,5.970449924468994,2.546198844909668,,4.3238139152526855,38477.08084173319,68.12425521997308,108567.65730700179,,1.27398659471361,9.241866133598876,1.68,7.07,-2.066,51.3
BRIS IJ Equity,BANK SYARIAH INDONESIA TBK P,Financials,2020,1.0022247106604931,2.2200000286102295,0.0,,0.0,,,,,,,2.75124192237854,,1.0620914697647095,,1.0,,4.5344038009643555,5.138846397399902,1.032626748085022,6.33203649520874,8.031765937805176,7600.939971475649,10.865433680362248,17205.136373429083,,1.5476549103416675,16.30676637006772,1.68,7.07,-2.066,51.3
BRPT IJ Equity,BARITO PACIFIC TBK PT,Materials,2020,1.7726372518821867,1.9500000476837158,1.2644110918045044,0.0,1.2644110918045044,0.0,0.0,0.9318221807479858,0.0,7.3565287590026855,4.693243980407715,1.6818654537200928,,,0.0,,0.0,3.635200262069702,4.804592132568359,0.0,7.136406421661377,4.3238139152526855,5463.724718175271,97.2267909541808,7689.515,6.618670199261268,0.5698378491051946,3.3779630818043755,1.68,7.07,-2.066,51.3
BREN IJ Equity,BARITO RENEWABLES ENERGY TBK,Utilities,2020,,,,,,,,,,,,,,,,,,,,,,,78176.67865861101,191.80289864721078,3332.098,3.565461712169325,,,1.68,7.07,-2.066,51.3
BYAN IJ Equity,BAYAN RESOURCES TBK PT,Energy,2020,2.755465778112799,,,,,,,,,,,,,,,,,,,,,,41651.411822592454,46.60806952718427,1619.725022,-0.07272909732877975,22.689131144201127,46.07249785071176,1.68,7.07,-2.066,51.3
BRMS IJ Equity,BUMI RESOURCES MINERALS TBK,Materials,2020,0.35872373922448875,,,,,,,,,,,,,,,,,,,,,,3547.629472633955,0.0,588.143372,2.1668165574843443,0.607721460761718,0.5182012007811637,1.68,7.07,-2.066,51.3
BUMI IJ Equity,BUMI RESOURCES TBK PT,Energy,2020,1.2767287678877837,,,,,,,,,,,,,,,,,,,,,,2810.056671331136,1233.8331414740774,3428.550327,2.0778643134121766,-9.602273526068428,,1.68,7.07,-2.066,51.3
TPIA IJ Equity,CHANDRA ASRI PACIFIC TBK PT,Materials,2020,3.7040772937681012,,,,,,,,,,,,,,,,,,,,,,35637.308032771885,46.485927245757416,3593.707,15.897960243801077,1.4578452155156383,2.8789990107505536,1.68,7.07,-2.066,51.3
CPIN IJ Equity,CHAROEN POKPHAND INDONESI PT,Consumer Staples,2020,3.6850392391790945,,,,,,,,,,,,,,,,,3.1824758052825928,3.227890968322754,0.5355722308158875,5.200429916381836,5.836257457733154,4533.3174661296225,19.077329657965805,2237.6510592459604,1.2738635074482585,12.749845487787947,17.378724386667994,1.68,7.07,-2.066,51.3
MDIY IJ Equity,DAYA INTIGUNA YASA TBK PT,Consumer Discretionary,2020,,,,,,,,,,,,,,,,,,,,,,,2574.9973513975347,,,,,,1.68,7.07,-2.066,51.3
MTEL IJ Equity,DAYAMITRA TELEKOMUNIKASI TBK,Communication Services,2020,,,,,,,,,,,,,,,,,,,,,,,3365.638959296961,164.5481320971099,1815.8141431238778,2.5907109775171824,2.6532059633936416,7.574526381246054,1.68,7.07,-2.066,51.3
DCII IJ Equity,DCI INDONESIA TBK PT,Information Technology,2020,,,,,,,,,,,,,,,,,,,,,,,5993.551268155743,195.01829385176563,174.95813285457808,0.6905750223210789,8.902370971254356,29.036216592440862,1.68,7.07,-2.066,51.3
DSSA IJ Equity,DIAN SWASTATIKA SENTOSA TBK,Energy,2020,0.8342657286756968,,,,,,,,,,,,,,,,,,,,,,17434.533909434886,45.90027856839614,2900.230622,0.2697846243284365,-2.5326892169004633,-5.893360656645688,1.68,7.07,-2.066,51.3
BELI IJ Equity,GLOBAL DIGITAL NIAGA TBK PT,Consumer Discretionary,2020,,,,,,,,,,,,,,,,,,,,,,,3597.5942708073967,4.637472790199741,644.2784201077199,,-28.03783751878235,-79.95472570350107,1.68,7.07,-2.066,51.3
GEMS IJ Equity,GOLDEN ENERGY MINES TBK PT,Energy,2020,,,,,,,,,,,,,,,,,,,,,,,3805.257036494568,42.717070639701845,813.717765,-0.13514046039669717,11.782928240501617,26.743654252226147,1.68,7.07,-2.066,51.3
GOTO IJ Equity,GOTO GOJEK TOKOPEDIA TBK PT,Consumer Discretionary,2020,,,,,,,,,,,,,,,,,,,,,,,5815.427790650556,12.836686133754283,2162.1953321364454,,-55.17723333138711,-76.52720590918388,1.68,7.07,-2.066,51.3
HMSP IJ Equity,HM SAMPOERNA TBK PT,Consumer Staples,2020,3.9153519401284735,2.740000009536743,3.22408127784729,0.0,3.22408127784729,,,8.675296783447266,,,,2.1161866188049316,3.0,,,,,3.717167854309082,4.728184700012207,0.9030200242996216,5.200429916381836,4.959635257720947,4365.654662120103,1.0300109525258498,3567.2552962298023,-0.6218206951527764,17.064322842687158,26.035277658055634,1.68,7.07,-2.066,51.3
ICBP IJ Equity,INDOFOOD CBP SUKSES MAKMUR T,Consumer Staples,2020,1.7938392487763462,1.940000057220459,1.280745029449463,3.0,1.280745029449463,,,0.0,,3.0,0.0,1.0629446506500244,0.0,,2.0,,,4.122928142547607,4.307430267333984,2.8705339431762695,7.136406421661377,1.845184564590454,7775.317032832905,63.032204366095016,7439.017953321364,1.1552878175623595,9.25792872782661,24.0700570967575,1.68,7.07,-2.066,51.3
INDF IJ Equity,INDOFOOD SUKSES MAKMUR TBK P,Consumer Staples,2020,1.108937128000208,2.4700000286102295,2.9149763584136963,3.0,2.9149763584136963,,,5.5714898109436035,,3.0,0.0,1.0629446506500244,0.0,,2.0,,,3.5574119091033936,1.6329251527786255,2.7460169792175293,7.136406421661377,5.079860210418701,4059.0583874954227,67.61935890151645,11715.369192100537,0.771360230406689,4.978603067865,16.108424460120556,1.68,7.07,-2.066,51.3
DNET IJ Equity,INDORITEL MAKMUR INTERNASION,Communication Services,2020,3.285273142672543,,,,,,,,,,,,,,,,,,,,,,7833.833760527279,67.06671467372712,1245.755332136445,3.95146333092305,2.0031259064933065,3.4116574132090745,1.68,7.07,-2.066,51.3
ISAT IJ Equity,INDOSAT TBK PT,Communication Services,2020,1.248027949828238,3.009999990463257,1.1629054546356201,0.0,1.1629054546356201,0.0,,1.5079591274261475,,,10.0,3.4848625659942627,,3.169804573059082,,4.400289535522461,,4.476964473724365,5.286126613616943,2.9061412811279297,5.200429916381836,4.322142124176025,4625.253616257782,215.43765094789939,4508.347576301616,1.9457704465177963,-1.141347352938975,-5.82846407494066,1.68,7.07,-2.066,51.3
KLBF IJ Equity,KALBE FARMA TBK PT,Health Care,2020,3.3030374557370004,3.9800000190734863,3.9838178157806396,,3.9838178157806396,,,3.4329538345336914,,,4.566934108734131,3.1417694091796875,0.0,3.1189334392547607,6.058117866516113,,,5.548777103424072,7.546658992767334,1.6020928621292114,7.7601470947265625,5.836257457733154,3532.9412794977425,6.33514262102417,1620.4165398471812,-0.7595763937935,12.763586028286753,16.41663610716197,1.68,7.07,-2.066,51.3
MYOR IJ Equity,MAYORA INDAH PT,Consumer Staples,2020,3.5069399600170414,,,,,,,,,,,,,,,,,,,,,,3561.345434044306,43.125061113100635,1420.2872900933573,0.9074203049159477,10.617594177728911,19.923458327101425,1.68,7.07,-2.066,51.3
MBMA IJ Equity,MERDEKA BATTERY MATERIALS TB,Materials,2020,,,,,,,,,,,,,,,,,,,,,,,2781.2808005492498,0.0,10.862093,2.5970626135520933,,,1.68,7.07,-2.066,51.3
MDKA IJ Equity,MERDEKA COPPER GOLD TBK PT,Materials,2020,4.50232863347834,3.130000114440918,4.333308696746826,,4.333308696746826,0.0,5.529952049255371,7.147838592529297,2.405367374420166,4.721273899078369,4.502477645874023,1.7653928995132446,,0.0,,,0.0,3.647747755050659,1.8864054679870605,2.675743579864502,5.746394157409668,7.2881178855896,2389.648116294398,47.755066802306686,929.606638,3.364461909868541,3.848892190768875,7.0424709342663165,1.68,7.07,-2.066,51.3
MSIN IJ Equity,MNC DIGITAL ENTERTAINMENT TB,Communication Services,2020,1.1357336073878532,,,,,,,,,,,,,,,,,,,,,,2760.651720820212,35.001660659430414,165.64430879712745,-0.6176407837009436,7.581680182065265,11.504492128916818,1.68,7.07,-2.066,51.3
PANI IJ Equity,PANTAI INDAH KAPUK DUA TBK P,Materials,2020,1.0799826566964057,,,,,,,,,,,,,,,,,,,,,,15996.449416422554,44.67888300653106,7.051433536804309,-3.297140116376598,0.20317561225415282,0.5574889724149266,1.68,7.07,-2.066,51.3
PGAS IJ Equity,PERUSAHAAN GAS NEGARA TBK PT,Utilities,2020,1.0829577511153214,2.619999885559082,0.29712069034576416,1.5,0.29712069034576416,,0.0,,0.0,,,6.567948341369629,,,,,,4.550543308258057,5.011539459228516,3.2612998485565186,,5.837772846221924,2433.6190029549616,102.25271187347913,7533.986395,0.059107429452684795,-3.5521722596326293,-11.046033643234464,1.68,7.07,-2.066,51.3
CUAN IJ Equity,PETRINDO JAYA KREASI TBK PT,Energy,2020,,,,,,,,,,,,,,,,,,,,,,,9416.266340168437,,,0.5994436314177444,,,1.68,7.07,-2.066,51.3
SILO IJ Equity,SILOAM INTERNATIONAL HOSPITA,Health Care,2020,1.3534677677908338,1.6200000047683716,1.014342188835144,,1.014342188835144,0.0,,0.14446520805358887,,,2.9771313667297363,0.410273939371109,,5.392397880554199,0.0,0.0,,5.118322372436523,6.112143039703369,2.9399685859680176,6.33203649520874,4.979921817779541,2428.8259794946907,10.049083057372679,605.2266427289048,-0.061072549432249684,1.436810629947142,1.9516570763634995,1.68,7.07,-2.066,51.3
SMMA IJ Equity,SINAR MAS MULTIARTHA PT,Financials,2020,1.4873875464069088,0.7900000214576721,0.0,,0.0,,,,,,,0.3115178048610687,,0.631313145160675,0.0,1.0,,2.9131526947021484,2.518186092376709,1.679269552230835,5.200429916381836,2.7408969402313232,6023.361596088124,37.02156592342266,7749.59289048474,-1.5151573738369932,-0.019470175134919186,-0.10157827930195751,1.68,7.07,-2.066,51.3
AMRT IJ Equity,SUMBER ALFARIA TRIJAYA TBK P,Consumer Staples,2020,1.9829507950833354,2.4000000953674316,0.5572588443756104,0.0,0.5572588443756104,,,0.9883288741111755,6.02071475982666,,0.0,2.663334369659424,7.478991508483887,1.774743676185608,0.6000000238418579,2.0,,4.3888468742370605,6.611636638641357,0.9030200242996216,5.6247687339782715,4.979921817779541,7019.581942450873,58.43679752936222,1857.6736804308796,-0.2576192367886748,4.257790132088541,14.651688433048276,1.68,7.07,-2.066,51.3
TLKM IJ Equity,TELKOM INDONESIA PERSERO TBK,Communication Services,2020,1.912635454116942,3.7200000286102295,1.5584455728530884,0.0,1.5584455728530884,0.0,,2.36262845993042,,,10.0,4.335172176361084,,3.677518367767334,,4.476492404937744,,5.34617280960083,5.454137802124023,4.157528400421143,,7.28801155090332,15657.94830916636,54.15050169990653,17733.788150807897,0.613652442035853,8.887730668093253,20.58905031471438,1.68,7.07,-2.066,51.3
TBIG IJ Equity,TOWER BERSAMA INFRASTRUCTURE,Communication Services,2020,1.726943831394789,2.759999990463257,2.2951548099517822,0.0,2.2951548099517822,0.0,7.937877655029297,,2.907881021499634,,,3.222114324569702,,,0.0,,,2.948875904083252,2.45713472366333,1.4888725280761719,5.746394157409668,2.8113160133361816,2862.198758156353,261.3313022002318,2622.7147576301613,5.528096834113582,2.996230484605281,14.7355511325996,1.68,7.07,-2.066,51.3
NCKL IJ Equity,TRIMEGAH BANGUN PERSADA TBK,Materials,2020,,,,,,,,,,,,,,,,,,,,,,,2830.310692054193,86.7975830893744,1454.9561429876483,0.32064461436800995,1.6933103716027316,7.790735253938171,1.68,7.07,-2.066,51.3
UNVR IJ Equity,UNILEVER INDONESIA TBK PT,Consumer Staples,2020,14.414661241555242,4.599999904632568,3.9399755001068115,2.0,3.9399755001068115,,,6.644607067108154,,2.5111420154571533,,4.654358386993408,3.0,6.685682773590088,2.8877463340759277,,,5.2364501953125,5.98047399520874,2.882434368133545,7.136406421661377,4.979921817779541,4155.849505675576,80.508278904874,1474.6593895870735,,34.787953953868936,140.1971772824371,1.68,7.07,-2.066,51.3
UNTR IJ Equity,UNITED TRACTORS TBK PT,Energy,2020,1.3901286164703641,3.5399999618530273,3.026170253753662,,3.026170253753662,,3.0,8.912613868713379,0.0,3.0,7.655566215515137,2.983119249343872,,3.8883492946624756,,,0.0,4.915406703948975,4.455784797668457,2.68259334564209,8.420125961303711,5.0073137283325195,5958.518685756133,19.684064868179302,7167.035044883303,-0.08269069785298515,5.676400055678495,10.132116592691993,1.68,7.07,-2.066,51.3
INCO IJ Equity,VALE INDONESIA TBK,Materials,2020,1.6868173326743565,4.079999923706055,3.950742721557617,,3.950742721557617,5.0,6.520342826843262,4.020747184753418,3.9972429275512695,3.251458168029785,5.127255439758301,3.2806026935577393,,0.0,,,5.174588680267334,5.493747711181641,5.09114933013916,2.906423807144165,8.4633207321167,6.875496864318848,2309.1557718210665,0.003266699267665419,2314.658,-2.749874735502662,3.6505481398156547,4.18059141292521,1.68,7.07,-2.066,51.3
ADMR IJ Equity,ADARO MINERALS INDONESIA TBK,Materials,2019,,,,,,,,,,,,,,,,,,,,,,,2620.3423315224027,152.65094834940183,844.114617,4.132306623124587,-0.05170355143362364,-0.12042800072757892,2.72,5.18,5.019,49.5
